Port,Protocol,Count
12,UDP,8
23,TCP,8
10646,ICMPv6,1
18009,ICMP,1
343,ESP,13
11711,ICMPv6,1
29655,IPv6,1
476,ESP,9
210,ESP,10
630,ICMP,7
63537,GRE,1
50696,ICMPv6,1
9370,UDP,1
896,ICMP,12
6876,UDP,1
720,TCP,9
763,ICMP,9
842,UDP,16
986,TCP,8
853,TCP,13
975,UDP,12
404,ICMPv6,14
46763,AH,1
27795,GRE,1
537,ICMPv6,16
457,GRE,5
64734,GRE,1
59346,TCP,1
67,ICMP,8
324,GRE,10
24,TCP,6
64736,GRE,1
13,UDP,8
39720,OSPF,1
5424,TCP,1
1798,OSPF,1
211,ESP,9
344,ESP,9
10583,ESP,1
24204,TCP,1
59911,GRE,1
8757,GRE,1
58054,ICMP,1
41912,ICMPv6,1
843,UDP,7
854,TCP,15
55558,ICMP,1
500,ICMP,12
633,ICMP,7
987,TCP,10
477,ESP,15
976,UDP,7
710,UDP,8
721,TCP,9
7559,GRE,1
899,ICMP,8
766,ICMP,9
325,GRE,6
458,GRE,9
14,UDP,15
25,TCP,11
62858,UDP,1
24338,TCP,1
212,ESP,10
34174,TCP,1
722,TCP,11
711,UDP,10
844,UDP,9
855,TCP,11
632,ICMP,7
765,ICMP,10
6246,ESP,1
977,UDP,6
988,TCP,3
345,ESP,6
6916,IPv6,1
478,ESP,11
69,ICMP,10
459,GRE,12
3907,ICMP,1
898,ICMP,7
26,TCP,13
15,UDP,12
326,GRE,11
62737,TCP,1
51890,ICMPv6,1
10641,ICMPv6,1
63407,GRE,1
723,TCP,9
712,UDP,6
845,UDP,10
856,TCP,10
978,UDP,8
479,ESP,7
31109,ICMPv6,1
989,TCP,3
213,ESP,9
346,ESP,9
768,ICMP,13
33861,ICMP,1
327,GRE,9
35675,IPv6,1
35725,AH,1
502,ICMP,12
635,ICMP,8
27,TCP,8
409,ICMPv6,11
16,UDP,5
33319,AH,1
65354,UDP,1
61319,ICMP,1
58188,ICMP,1
63846,ICMP,1
724,TCP,12
713,UDP,8
11190,TCP,1
501,ICMP,7
846,UDP,8
857,TCP,12
57517,GRE,1
347,ESP,6
214,ESP,5
64157,UDP,1
767,ICMP,14
328,GRE,9
979,UDP,5
408,ICMPv6,10
634,ICMP,11
17,UDP,8
28,TCP,6
53828,GRE,2
60804,AH,1
12372,UDP,1
36690,UDP,1
18298,ICMPv6,1
63791,GRE,1
64943,ICMPv6,1
58987,GRE,1
60063,GRE,1
63869,OSPF,1
41900,OSPF,1
50408,ICMP,1
714,UDP,7
725,TCP,8
215,ESP,7
348,ESP,7
59482,TCP,1
38522,ICMPv6,1
329,GRE,5
57074,UDP,1
29223,UDP,1
18,UDP,10
29,TCP,9
29367,TCP,1
847,UDP,8
858,TCP,9
35492,UDP,1
504,ICMP,15
637,ICMP,4
30946,ESP,1
40842,ICMPv6,1
6557,OSPF,1
8823,OSPF,1
349,ESP,13
1974,UDP,1
216,ESP,10
57523,GRE,1
61215,ICMPv6,1
6565,ICMPv6,1
19,UDP,9
769,ICMP,7
55642,UDP,1
726,TCP,16
715,UDP,10
31848,IPv6,1
503,ICMP,9
859,TCP,6
848,UDP,10
53714,ESP,1
636,ICMP,10
16868,ICMPv6,1
55434,ICMP,1
90,OSPF,4
3062,ICMP,1
14028,AH,1
37093,IPv6,1
64583,IPv6,1
56634,ICMP,1
45991,OSPF,1
217,ESP,9
49758,TCP,1
58577,IPv6,1
506,ICMP,11
639,ICMP,9
55123,GRE,1
716,UDP,9
727,TCP,9
55435,ICMP,1
849,UDP,3
24329,UDP,1
60148,ICMPv6,1
17622,AH,1
19351,OSPF,1
56978,UDP,1
63737,OSPF,1
218,ESP,15
61346,ICMPv6,1
59350,TCP,1
58312,IPv6,1
638,ICMP,13
48049,ESP,1
728,TCP,11
717,UDP,6
505,ICMP,9
43222,ICMPv6,1
92,OSPF,15
57376,IPv6,1
3622,AH,1
219,ESP,8
28754,ESP,1
57737,ICMPv6,1
44686,ICMPv6,1
47359,TCP,1
6126,AH,1
508,ICMP,19
58928,OSPF,1
59082,GRE,1
729,TCP,11
718,UDP,7
62598,GRE,1
91,OSPF,12
30353,TCP,1
19482,OSPF,1
45884,ICMPv6,1
39848,OSPF,1
30942,ESP,1
56340,ESP,1
719,UDP,9
507,ICMP,8
57785,GRE,1
55146,ESP,1
65035,OSPF,1
94,OSPF,13
13925,AH,1
28037,TCP,1
36869,IPv6,1
49377,ESP,1
60931,AH,1
791,OSPF,15
95,OSPF,10
18283,OSPF,1
39495,IPv6,1
55789,TCP,1
7686,GRE,1
35966,ESP,1
54617,IPv6,1
55278,ESP,1
490,AH,14
93,OSPF,8
28738,GRE,1
64293,TCP,1
52806,ICMP,1
1583,GRE,1
790,OSPF,10
49573,OSPF,1
61959,IPv6,1
46903,ICMP,1
38030,IPv6,1
56046,IPv6,2
64730,GRE,1
509,ICMP,13
3901,ICMP,1
55565,ICMP,1
491,AH,9
41191,OSPF,1
13369,ICMP,1
49242,ESP,1
793,OSPF,17
660,OSPF,12
49223,GRE,1
97,OSPF,13
51422,GRE,1
7891,ICMPv6,1
492,AH,13
57556,AH,1
52888,GRE,1
53728,AH,1
47188,ICMPv6,1
792,OSPF,8
58886,AH,1
96,OSPF,10
53953,GRE,1
55382,GRE,1
493,AH,10
46067,ICMP,1
360,AH,10
12827,GRE,2
47342,UDP,1
55810,IPv6,1
30083,GRE,1
47942,ESP,1
795,OSPF,11
662,OSPF,5
1857,TCP,1
54612,IPv6,1
99,OSPF,6
59020,OSPF,1
494,AH,14
361,AH,12
23742,AH,1
661,OSPF,10
794,OSPF,9
30480,TCP,1
98,OSPF,12
59021,OSPF,1
495,AH,15
65295,OSPF,2
362,AH,12
35105,UDP,1
5053,AH,1
53842,ESP,1
540,ICMPv6,18
673,ICMPv6,11
1478,ESP,1
50879,UDP,1
50746,UDP,1
55332,ICMPv6,1
531,OSPF,11
54441,UDP,1
664,OSPF,10
797,OSPF,11
22414,AH,1
55456,OSPF,1
363,AH,6
39724,ICMPv6,1
20018,AH,1
61150,ESP,1
60279,ICMPv6,1
54188,GRE,1
49880,TCP,1
230,AH,12
56787,OSPF,1
496,AH,9
672,ICMPv6,19
36225,ICMP,1
663,OSPF,11
530,OSPF,7
796,OSPF,5
51821,TCP,1
60900,GRE,1
37939,IPv6,1
181,IPv6,10
19494,ICMPv6,1
15589,GRE,1
56580,GRE,1
497,AH,13
231,AH,11
364,AH,11
671,ICMPv6,8
52757,GRE,1
15893,ICMP,1
57860,ICMPv6,1
53840,ESP,1
61263,GRE,1
533,OSPF,3
400,OSPF,14
666,OSPF,8
799,OSPF,8
18822,AH,1
51508,ICMPv6,1
232,AH,12
180,IPv6,10
62183,IPv6,1
24011,OSPF,1
53385,TCP,1
13366,ICMP,1
498,AH,5
365,AH,9
3871,ESP,2
670,ICMPv6,8
57721,OSPF,1
48170,ESP,1
590,GRE,9
38967,UDP,1
4084,GRE,1
665,OSPF,9
532,OSPF,10
798,OSPF,10
60007,OSPF,1
61791,TCP,1
16999,ICMPv6,1
100,AH,10
233,AH,11
183,IPv6,12
22951,ICMP,1
65223,TCP,1
53973,AH,1
499,AH,10
366,AH,8
43839,IPv6,1
52812,OSPF,1
52811,OSPF,1
17736,ESP,1
411,ICMPv6,7
591,GRE,5
58070,OSPF,1
544,ICMPv6,17
677,ICMPv6,8
402,OSPF,7
535,OSPF,11
668,OSPF,11
50112,AH,1
18479,TCP,1
101,AH,8
65519,IPv6,1
234,AH,7
182,IPv6,9
367,AH,10
21331,ESP,1
60391,OSPF,1
410,ICMPv6,9
543,ICMPv6,5
676,ICMPv6,7
16828,ICMP,1
592,GRE,16
46296,UDP,1
667,OSPF,14
401,OSPF,15
534,OSPF,8
20133,ESP,1
102,AH,18
185,IPv6,12
235,AH,10
71,ICMP,12
11951,OSPF,1
368,AH,13
43668,UDP,1
25961,IPv6,1
17138,UDP,1
460,GRE,7
542,ICMPv6,15
675,ICMPv6,13
593,GRE,16
26198,IPv6,1
52640,AH,1
537,OSPF,8
404,OSPF,15
184,IPv6,13
103,AH,10
236,AH,7
70,ICMP,11
369,AH,13
23994,ESP,1
480,ESP,9
990,TCP,12
594,GRE,8
55310,OSPF,1
541,ICMPv6,12
21599,ESP,1
674,ICMPv6,7
461,GRE,8
26066,IPv6,1
64749,ESP,1
18505,IPv6,1
403,OSPF,7
669,OSPF,10
536,OSPF,8
32081,IPv6,1
187,IPv6,10
73,ICMP,7
65216,UDP,1
104,AH,5
237,AH,7
52646,AH,1
22822,ICMP,1
4238,TCP,1
26342,GRE,1
991,TCP,5
980,UDP,10
13449,TCP,1
481,ESP,5
595,GRE,4
462,GRE,17
770,ICMP,7
415,ICMPv6,16
548,ICMPv6,10
406,OSPF,10
539,OSPF,4
186,IPv6,10
72,ICMP,4
49078,IPv6,1
105,AH,12
33319,ESP,1
238,AH,12
27314,AH,1
26341,GRE,1
482,ESP,12
981,UDP,15
992,TCP,6
8528,ESP,1
330,GRE,11
50553,ICMPv6,1
596,GRE,11
463,GRE,11
33899,OSPF,1
53712,AH,1
547,ICMPv6,9
414,ICMPv6,6
59203,TCP,1
405,OSPF,12
538,OSPF,9
54373,OSPF,1
75,ICMP,7
409,OSPF,15
60324,TCP,1
19833,IPv6,1
106,AH,11
30,TCP,10
239,AH,8
59150,ICMPv6,1
23011,TCP,1
860,TCP,2
23133,UDP,1
350,ESP,13
483,ESP,8
51560,ESP,1
50417,OSPF,1
189,IPv6,6
464,GRE,6
772,ICMP,7
61594,OSPF,1
597,GRE,14
331,GRE,9
982,UDP,12
993,TCP,9
58129,UDP,1
413,ICMPv6,12
25356,ICMPv6,1
546,ICMPv6,3
679,ICMPv6,11
50872,TCP,1
76,ICMP,5
14649,TCP,1
16913,TCP,1
64619,ESP,1
408,OSPF,13
24818,AH,1
74,ICMP,12
23925,ICMPv6,1
20,UDP,5
31,TCP,9
107,AH,14
484,ESP,13
351,ESP,5
188,IPv6,12
332,GRE,8
771,ICMP,8
465,GRE,10
994,TCP,8
983,UDP,6
850,UDP,8
861,TCP,9
23732,ESP,1
545,ICMPv6,12
412,ICMPv6,4
678,ICMPv6,7
28775,AH,1
52460,IPv6,1
407,OSPF,10
598,GRE,13
27612,OSPF,1
21,UDP,15
59245,ICMP,1
56749,ICMP,1
352,ESP,11
485,ESP,9
58857,ESP,1
64311,IPv6,1
641,ICMP,10
200,GRE,12
984,UDP,4
995,TCP,13
333,GRE,16
862,TCP,4
851,UDP,2
774,ICMP,4
108,AH,9
6120,ESP,1
599,GRE,13
419,ICMPv6,6
39692,AH,1
78,ICMP,16
466,GRE,13
57069,TCP,1
22,UDP,9
33,TCP,12
25167,ESP,1
25411,TCP,1
59069,GRE,1
486,ESP,7
220,ESP,12
353,ESP,9
58135,TCP,1
64576,IPv6,1
201,GRE,6
985,UDP,12
996,TCP,6
730,TCP,11
852,UDP,10
863,TCP,13
773,ICMP,11
640,ICMP,6
46511,AH,1
109,AH,7
63245,IPv6,1
59587,UDP,1
77,ICMP,9
418,ICMPv6,7
334,GRE,10
467,GRE,17
23,UDP,9
34,TCP,12
354,ESP,8
487,ESP,2
221,ESP,10
58003,TCP,1
6632,TCP,1
2441,AH,1
510,ICMP,8
46943,OSPF,1
58428,IPv6,1
643,ICMP,7
776,ICMP,11
731,TCP,5
720,UDP,7
864,TCP,10
853,UDP,6
997,TCP,10
986,UDP,4
65391,ICMP,1
64809,ICMPv6,1
417,ICMPv6,10
29943,GRE,1
468,GRE,14
202,GRE,11
335,GRE,6
35,TCP,11
24,UDP,10
62406,ICMPv6,1
222,ESP,7
355,ESP,9
29667,IPv6,1
865,TCP,15
854,UDP,12
642,ICMP,10
9686,IPv6,1
11828,OSPF,1
775,ICMP,10
987,UDP,9
998,TCP,12
488,ESP,8
721,UDP,6
732,TCP,15
41302,IPv6,1
42019,OSPF,1
549,ICMPv6,7
416,ICMPv6,10
336,GRE,10
25,UDP,7
36,TCP,9
469,GRE,12
203,GRE,15
79,ICMP,11
59156,ICMPv6,1
62502,ICMP,1
51875,OSPF,1
62845,UDP,1
40515,GRE,1
40648,GRE,1
56437,GRE,1
223,ESP,9
32673,ICMP,1
43479,OSPF,1
58986,ESP,1
722,UDP,13
733,TCP,8
855,UDP,11
866,TCP,8
512,ICMP,13
999,TCP,10
988,UDP,10
64875,ESP,2
600,TCP,13
356,ESP,9
489,ESP,12
65341,UDP,1
778,ICMP,15
37,TCP,15
26,UDP,11
645,ICMP,13
337,GRE,4
204,GRE,11
62979,UDP,1
56877,ICMP,1
60106,ICMP,1
9966,GRE,1
40718,OSPF,1
18807,ESP,1
26784,ICMP,1
15782,OSPF,1
50678,OSPF,1
53970,AH,1
56834,TCP,1
723,UDP,9
734,TCP,14
601,TCP,8
867,TCP,11
856,UDP,12
511,ICMP,8
23605,ESP,1
644,ICMP,5
989,UDP,9
28648,AH,1
64287,TCP,1
224,ESP,8
357,ESP,8
338,GRE,9
777,ICMP,14
62219,ESP,1
205,GRE,6
27,UDP,11
38,TCP,8
24803,ESP,1
65476,UDP,1
51441,AH,1
32622,TCP,1
12855,AH,1
19708,IPv6,1
38366,AH,1
602,TCP,13
735,TCP,7
724,UDP,11
857,UDP,10
868,TCP,8
358,ESP,10
225,ESP,4
206,GRE,6
339,GRE,14
514,ICMP,14
39,TCP,12
28,UDP,8
647,ICMP,14
18805,ESP,1
62715,UDP,1
56746,ICMP,1
8188,UDP,1
58043,ICMP,1
34040,UDP,1
33515,ICMPv6,1
725,UDP,9
736,TCP,7
603,TCP,10
359,ESP,4
226,ESP,5
29,UDP,9
779,ICMP,9
207,GRE,13
64806,ICMPv6,1
513,ICMP,9
858,UDP,12
869,TCP,10
646,ICMP,7
43475,OSPF,1
52169,UDP,1
21651,OSPF,1
63857,OSPF,1
1485,ESP,1
604,TCP,13
53024,ICMP,1
7283,IPv6,1
16979,OSPF,1
227,ESP,9
51304,ESP,1
59592,UDP,1
42152,ICMPv6,1
649,ICMP,10
208,GRE,11
35411,IPv6,1
29368,UDP,1
59382,ICMP,1
726,UDP,12
737,TCP,14
859,UDP,5
64923,OSPF,1
516,ICMP,10
30279,ICMP,1
56446,GRE,1
41876,AH,1
12667,IPv6,1
5680,UDP,1
62487,AH,2
60360,ICMP,1
2608,OSPF,1
53702,ESP,1
228,ESP,10
34406,AH,1
26106,ESP,1
49505,TCP,1
209,GRE,6
27803,UDP,1
61381,GRE,1
35972,ESP,1
738,TCP,9
727,UDP,4
605,TCP,11
515,ICMP,6
37024,AH,1
31057,ESP,1
648,ICMP,12
31187,ESP,1
65285,OSPF,1
56622,ICMP,1
5692,TCP,1
16190,UDP,1
229,ESP,14
63730,ICMPv6,1
58565,IPv6,1
42942,AH,1
43042,AH,1
518,ICMP,11
59017,ICMPv6,1
606,TCP,6
63423,AH,1
728,UDP,6
739,TCP,6
27435,ESP,1
65020,OSPF,1
32366,GRE,1
8713,ICMPv6,1
56621,ICMP,1
12490,UDP,1
22681,AH,1
517,ICMP,7
39554,AH,1
6137,AH,1
729,UDP,7
607,TCP,12
31687,UDP,1
5856,IPv6,1
32232,GRE,1
54448,TCP,1
60746,IPv6,1
55550,ICMP,1
58563,IPv6,1
61694,ICMP,1
55635,UDP,1
11331,IPv6,1
608,TCP,10
53028,ICMP,1
1053,IPv6,1
57496,IPv6,1
54447,TCP,1
609,TCP,11
519,ICMP,10
10416,GRE,1
57549,AH,1
62895,ICMP,1
6007,AH,1
49500,TCP,1
59090,ESP,1
62045,IPv6,1
670,OSPF,17
46916,ICMP,1
59590,UDP,1
63867,ICMPv6,1
40412,AH,1
64983,GRE,1
57723,ICMPv6,1
33336,AH,1
54049,GRE,1
65024,OSPF,1
60233,ICMP,1
49632,TCP,1
38971,UDP,1
62046,IPv6,2
61205,ICMPv6,1
55327,ICMPv6,1
50497,ESP,1
370,AH,14
3157,UDP,1
43319,ICMP,1
55279,AH,1
15313,GRE,1
52829,ICMPv6,1
681,ICMPv6,11
10305,ESP,1
37277,ESP,1
672,OSPF,7
52201,IPv6,1
55448,OSPF,1
54691,UDP,1
61775,UDP,1
22688,AH,1
64609,ESP,1
45848,ICMP,1
52762,ESP,1
60254,OSPF,1
371,AH,13
55145,AH,1
46759,ESP,1
51984,ICMP,1
55012,AH,1
49885,UDP,1
59891,IPv6,1
47528,IPv6,1
680,ICMPv6,10
57492,IPv6,1
44518,ICMP,1
36366,ICMP,1
671,OSPF,8
19292,ESP,1
51542,GRE,1
54865,IPv6,1
33691,GRE,1
372,AH,7
38046,IPv6,1
674,OSPF,10
6430,OSPF,1
541,OSPF,9
50784,ICMP,1
61651,TCP,1
37947,IPv6,1
373,AH,15
57546,AH,1
54351,ICMP,1
15976,TCP,1
240,AH,9
56440,GRE,1
4496,TCP,1
540,OSPF,11
673,OSPF,12
3869,GRE,1
10803,UDP,1
374,AH,7
23441,IPv6,1
60124,OSPF,1
191,IPv6,12
40672,AH,1
241,AH,12
552,ICMPv6,13
16192,UDP,1
685,ICMPv6,10
410,OSPF,14
44205,GRE,1
49497,GRE,1
54562,UDP,1
676,OSPF,15
543,OSPF,5
190,IPv6,7
46910,ICMP,1
29839,ESP,1
59273,OSPF,1
52337,IPv6,1
17612,AH,1
49892,TCP,1
242,AH,17
375,AH,11
50525,ICMP,1
551,ICMPv6,15
684,ICMPv6,8
44417,ICMPv6,1
542,OSPF,7
53375,TCP,1
675,OSPF,3
243,AH,14
3586,IPv6,1
193,IPv6,15
59270,OSPF,1
53534,IPv6,1
376,AH,14
110,AH,13
17970,GRE,1
550,ICMPv6,11
62357,AH,1
683,ICMPv6,8
53284,ICMP,1
49302,OSPF,1
678,OSPF,9
412,OSPF,8
545,OSPF,9
63992,ICMPv6,1
111,AH,6
56511,OSPF,1
244,AH,15
192,IPv6,10
377,AH,9
682,ICMPv6,7
60071,ESP,1
49436,OSPF,1
4704,AH,1
56477,AH,1
51811,TCP,1
544,OSPF,8
24161,ICMPv6,1
61250,GRE,1
411,OSPF,9
16854,ICMPv6,1
677,OSPF,8
18145,OSPF,1
48376,ICMPv6,1
112,AH,8
245,AH,14
195,IPv6,6
41499,UDP,1
81,ICMP,8
51610,ICMPv6,1
378,AH,11
63825,ICMP,1
53031,OSPF,1
43264,ESP,1
49546,OSPF,1
38957,TCP,1
423,ICMPv6,11
556,ICMPv6,8
470,GRE,6
689,ICMPv6,9
414,OSPF,8
42564,UDP,1
18847,IPv6,1
547,OSPF,12
490,ESP,5
113,AH,9
246,AH,12
80,ICMP,8
194,IPv6,12
40615,GRE,1
26522,ICMPv6,1
379,AH,12
17089,GRE,1
43554,ICMP,1
63914,TCP,1
36338,ICMP,1
422,ICMPv6,9
471,GRE,11
555,ICMPv6,12
688,ICMPv6,10
413,OSPF,13
46181,ICMP,1
546,OSPF,9
679,OSPF,14
51734,OSPF,1
9059,ICMP,1
7705,UDP,1
83,ICMP,16
197,IPv6,11
114,AH,6
247,AH,11
65202,UDP,1
60305,UDP,1
22875,GRE,1
491,ESP,10
990,UDP,10
22949,OSPF,1
47944,AH,1
55563,OSPF,1
780,ICMP,6
472,GRE,8
421,ICMPv6,10
554,ICMPv6,10
687,ICMPv6,9
44578,GRE,1
44830,UDP,1
39055,TCP,1
21618,OSPF,1
22894,ESP,1
549,OSPF,8
416,OSPF,6
196,IPv6,7
115,AH,9
65334,UDP,1
248,AH,9
60315,TCP,1
82,ICMP,10
991,UDP,9
492,ESP,8
26515,OSPF,1
55431,OSPF,1
64137,UDP,1
420,ICMPv6,9
473,GRE,9
45793,ESP,1
47013,OSPF,1
39349,IPv6,1
553,ICMPv6,12
686,ICMPv6,8
340,GRE,7
45497,IPv6,1
50182,IPv6,1
46391,UDP,1
18594,ICMP,1
48043,AH,1
548,OSPF,8
415,OSPF,9
62719,TCP,1
85,ICMP,10
419,OSPF,10
40,TCP,7
116,AH,8
249,AH,8
17511,IPv6,1
21931,UDP,1
870,TCP,4
4239,UDP,1
992,UDP,15
493,ESP,14
199,IPv6,10
360,ESP,15
61116,GRE,1
782,ICMP,6
64005,UDP,1
341,GRE,11
474,GRE,5
55690,OSPF,1
50770,ICMP,1
427,ICMPv6,10
26783,ICMPv6,1
57517,ESP,1
418,OSPF,11
48966,IPv6,1
198,IPv6,9
84,ICMP,5
117,AH,8
30,UDP,13
41,TCP,16
43373,GRE,1
4249,TCP,1
871,TCP,6
860,UDP,9
361,ESP,12
494,ESP,9
25930,IPv6,1
475,GRE,8
781,ICMP,9
12619,IPv6,1
993,UDP,10
342,GRE,8
17940,ESP,1
426,ICMPv6,10
559,ICMPv6,7
417,OSPF,22
46878,AH,1
65125,ICMP,1
30278,ICMPv6,1
42,TCP,13
31,UDP,5
118,AH,14
495,ESP,6
362,ESP,12
343,GRE,4
476,GRE,11
210,GRE,15
994,UDP,8
40169,UDP,1
901,IPv6,13
872,TCP,11
861,UDP,10
49370,AH,1
784,ICMP,9
651,ICMP,7
22824,ICMPv6,1
49419,OSPF,1
558,ICMPv6,8
425,ICMPv6,10
22165,UDP,1
42177,GRE,1
88,ICMP,14
54063,AH,1
32,UDP,9
43,TCP,14
86,ICMP,7
21627,ICMPv6,1
363,ESP,10
496,ESP,8
39516,ESP,1
230,ESP,11
22745,GRE,1
783,ICMP,6
995,UDP,6
344,GRE,9
211,GRE,9
900,IPv6,10
58118,UDP,1
740,TCP,9
873,TCP,11
862,UDP,10
650,ICMP,12
424,ICMPv6,7
119,AH,13
557,ICMPv6,11
22202,IPv6,1
26782,ICMPv6,1
61631,UDP,1
87,ICMP,8
477,GRE,14
33,UDP,11
44,TCP,8
57179,UDP,1
7597,ESP,1
497,ESP,4
231,ESP,7
364,ESP,7
58255,TCP,1
212,GRE,10
996,UDP,9
520,ICMP,8
653,ICMP,9
903,IPv6,8
6554,ICMP,1
741,TCP,9
730,UDP,9
786,ICMP,13
863,UDP,8
874,TCP,7
50491,AH,2
345,GRE,7
478,GRE,11
53229,TCP,1
33412,ESP,1
29024,ICMPv6,1
34,UDP,8
45,TCP,8
44342,AH,1
365,ESP,9
10796,AH,1
498,ESP,13
232,ESP,9
29091,ESP,1
58711,ESP,1
902,IPv6,7
652,ICMP,5
731,UDP,8
785,ICMP,13
742,TCP,4
875,TCP,11
864,UDP,13
997,UDP,6
35172,ICMPv6,1
29148,OSPF,1
479,GRE,11
89,ICMP,6
213,GRE,13
346,GRE,10
33544,ESP,1
35,UDP,5
46,TCP,6
63663,ESP,1
32989,TCP,1
366,ESP,15
233,ESP,11
100,ESP,12
63727,ICMPv6,1
58124,TCP,1
58714,ESP,1
865,UDP,5
876,TCP,6
12397,OSPF,1
522,ICMP,14
655,ICMP,12
58077,ICMPv6,1
998,UDP,11
499,ESP,5
905,IPv6,9
610,TCP,13
743,TCP,11
732,UDP,16
788,ICMP,11
347,GRE,13
34856,GRE,1
429,ICMPv6,8
36,UDP,13
47,TCP,11
214,GRE,9
44570,GRE,1
59143,ICMPv6,1
5447,TCP,1
42692,UDP,1
62620,ICMP,1
234,ESP,9
101,ESP,8
34141,UDP,1
32977,UDP,1
58713,ESP,1
58125,TCP,1
733,UDP,8
744,TCP,9
44511,OSPF,1
866,UDP,6
877,TCP,9
521,ICMP,9
654,ICMP,12
8512,GRE,1
64618,AH,1
787,ICMP,10
999,UDP,13
33251,IPv6,1
904,IPv6,8
611,TCP,9
600,UDP,8
367,ESP,12
53817,ESP,1
428,ICMPv6,13
62209,ESP,1
27771,GRE,1
26592,ESP,1
48,TCP,10
37,UDP,11
215,GRE,9
348,GRE,9
63235,IPv6,1
59588,TCP,1
63238,IPv6,1
65155,ICMPv6,1
59878,IPv6,1
59745,IPv6,1
102,ESP,16
64141,TCP,1
26447,GRE,1
26333,ESP,1
734,UDP,12
745,TCP,7
612,TCP,7
601,UDP,10
64863,ESP,1
55619,UDP,1
867,UDP,5
878,TCP,14
63821,ICMP,1
907,IPv6,13
28089,ICMPv6,1
235,ESP,13
368,ESP,9
32407,OSPF,1
349,GRE,11
37130,AH,1
216,GRE,7
524,ICMP,3
657,ICMP,6
38,UDP,9
49,TCP,11
59746,IPv6,1
57176,UDP,1
9845,GRE,1
36198,AH,1
6425,ICMP,1
32476,ESP,1
19435,ICMPv6,1
613,TCP,9
602,UDP,9
746,TCP,17
735,UDP,11
523,ICMP,13
868,UDP,14
879,TCP,13
369,ESP,8
906,IPv6,12
50180,IPv6,1
236,ESP,16
103,ESP,8
59582,TCP,1
789,ICMP,5
217,GRE,5
59613,IPv6,1
656,ICMP,8
4980,AH,1
39,UDP,7
18557,TCP,1
31949,IPv6,1
57511,ESP,1
25398,ESP,1
56735,ICMP,1
63667,ESP,1
36240,ICMPv6,1
64438,IPv6,1
747,TCP,8
614,TCP,13
603,UDP,8
736,UDP,5
64265,UDP,1
237,ESP,8
58678,IPv6,1
104,ESP,10
1,AH,8
62339,ESP,1
65331,UDP,1
218,GRE,10
909,IPv6,8
869,UDP,9
62759,ICMP,1
526,ICMP,8
20680,OSPF,1
659,ICMP,14
59188,GRE,1
58915,ICMPv6,1
25632,UDP,1
22639,ESP,1
17135,ICMP,1
26577,GRE,1
604,UDP,8
615,TCP,11
238,ESP,10
23248,TCP,1
105,ESP,4
42250,ICMPv6,1
2,AH,8
49737,TCP,1
62338,ESP,1
219,GRE,7
908,IPv6,8
65474,TCP,1
748,TCP,7
737,UDP,7
525,ICMP,13
658,ICMP,7
30321,UDP,1
63978,OSPF,1
239,ESP,8
106,ESP,12
3,AH,7
53488,UDP,1
49869,TCP,1
528,ICMP,11
605,UDP,8
738,UDP,15
616,TCP,8
749,TCP,8
25427,ICMP,1
37388,AH,1
24307,UDP,1
2412,GRE,1
58260,TCP,1
21891,ICMPv6,1
60864,IPv6,1
52758,ESP,1
1903,IPv6,1
107,ESP,11
4,AH,8
28306,IPv6,1
32047,IPv6,1
12002,ICMPv6,1
5916,AH,1
606,UDP,7
617,TCP,10
739,UDP,6
527,ICMP,8
49339,GRE,1
46128,UDP,1
2983,ICMP,1
52888,ESP,1
64921,ICMPv6,1
64692,IPv6,1
62341,AH,1
26845,TCP,1
58040,ICMP,1
34194,ICMP,1
50648,ICMP,1
23028,ICMP,1
50739,TCP,1
53820,ESP,1
108,ESP,10
5,AH,9
17030,ICMPv6,1
15554,AH,1
33246,IPv6,1
35470,UDP,1
607,UDP,12
618,TCP,10
2410,GRE,1
5732,IPv6,1
65287,ICMPv6,1
52327,IPv6,1
58262,TCP,1
15720,OSPF,1
109,ESP,13
57714,ICMPv6,1
6,AH,7
27827,ICMP,1
13250,GRE,1
529,ICMP,14
35482,TCP,1
619,TCP,7
608,UDP,6
55231,GRE,1
62659,ICMPv6,1
56506,OSPF,1
30594,TCP,1
62881,ICMP,1
58733,AH,1
60484,ICMP,1
34063,ICMP,1
7,AH,9
62298,IPv6,1
680,OSPF,12
6771,TCP,1
32481,ESP,1
49998,TCP,1
609,UDP,10
55623,UDP,1
51806,TCP,1
5441,TCP,1
62658,ICMPv6,1
54058,ESP,1
38456,AH,1
23050,OSPF,1
54119,ICMPv6,1
63848,OSPF,1
8,AH,15
37258,AH,1
28264,UDP,1
57894,GRE,1
59000,OSPF,1
380,AH,8
27239,IPv6,1
5697,UDP,1
54116,ICMPv6,1
8775,GRE,1
7297,IPv6,1
36672,UDP,1
9,AH,16
6773,TCP,1
36236,ICMPv6,1
52916,ICMP,1
682,OSPF,8
29596,UDP,1
55765,TCP,1
27955,ICMP,1
63365,IPv6,1
59060,GRE,1
48484,OSPF,1
59001,OSPF,1
52038,TCP,1
381,AH,14
64562,IPv6,1
1248,AH,1
64747,AH,1
64086,ICMPv6,1
681,OSPF,12
36288,GRE,1
57630,GRE,1
59192,GRE,1
60241,OSPF,1
382,AH,15
45813,ICMP,1
560,ICMPv6,18
693,ICMPv6,12
13274,ESP,1
