dstport,protocol,tag
50511,TCP,SG-81
966,ICMP,Dev
966,GRE,SG-820
546,ESP,SG-312
5806,ESP,Cache
1,GRE,Staging
560,TCP,App2
37280,ICMPv6,App2
482,OSPF,App2
22069,UDP,App4
85,IPv6,Web
658,ICMP,Staging
471,IPv6,SG-139
290,OSPF,Prod
583,UDP,Staging
224,GRE,SG-299
605,UDP,Database
195,ICMP,SG-784
64770,UDP,Test
407,UDP,Database
742,UDP,Dev
25959,GRE,Database
792,TCP,Cache
12671,IPv6,SG-698
370,IPv6,Staging
917,TCP,App4
64167,ESP,SG-129
719,GRE,SG-479
742,ICMP,SG-51
24603,GRE,App3
56116,ICMPv6,SG-923
55464,OSPF,SG-415
130,UDP,SG-105
14096,ESP,SG-517
363,TCP,Staging
26080,AH,App3
37452,ESP,App3
60361,ICMPv6,SG-486
33011,ICMPv6,Cache
803,ICMP,Cache
41,OSPF,Web
444,AH,Web
17922,GRE,SG-231
694,ICMPv6,SG-153
280,IPv6,Staging
19780,GRE,App3
387,GRE,SG-735
957,IPv6,Cache
329,ICMPv6,Prod
1749,ESP,Database
403,GRE,Staging
118,ICMPv6,SG-176
22575,ICMPv6,App1
3928,AH,SG-875
2689,IPv6,Cache
23689,ESP,SG-727
37610,ICMP,Prod
595,GRE,Test
585,ESP,Prod
363,ESP,Messaging
651,UDP,SG-392
56192,IPv6,App3
60549,UDP,SG-975
50606,OSPF,App2
571,ICMPv6,Dev
8524,GRE,Cache
61261,AH,Cache
751,TCP,SG-275
4155,GRE,SG-174
98,ICMP,Prod
494,ICMP,SG-954
267,ICMPv6,Test
306,ICMPv6,App3
46,AH,App4
597,TCP,SG-944
43147,ESP,App4
935,GRE,SG-298
933,IPv6,Cache
850,UDP,SG-836
33,ICMP,Cache
608,UDP,Messaging
1317,ICMP,Cache
26191,IPv6,SG-854
42755,IPv6,App4
872,IPv6,SG-795
54974,ICMPv6,Web
817,OSPF,Staging
464,OSPF,SG-934
59500,ICMPv6,Staging
397,UDP,Cache
47301,GRE,App2
43107,OSPF,App3
30366,ICMPv6,Test
317,TCP,Prod
1016,OSPF,App1
289,UDP,Staging
34860,IPv6,SG-394
415,UDP,SG-557
32887,IPv6,SG-266
367,ICMP,App2
42,TCP,Web
82,ICMPv6,SG-37
26672,GRE,App2
35699,IPv6,SG-938
21931,UDP,App2
609,ICMPv6,SG-403
441,AH,Database
53317,AH,Dev
324,ICMP,Staging
978,ICMPv6,Staging
449,OSPF,App3
21,OSPF,SG-734
321,OSPF,Cache
57835,UDP,Dev
25523,ICMPv6,Cache
62332,IPv6,App1
981,ESP,Prod
22478,TCP,Test
26,IPv6,Web
349,GRE,Staging
15779,ESP,App4
5765,TCP,Test
31642,GRE,SG-706
745,ICMP,App2
626,TCP,Prod
67,ESP,SG-203
482,UDP,Cache
32181,ICMP,Web
612,GRE,Test
934,UDP,App1
9076,ICMP,App1
57793,TCP,Prod
517,AH,Staging
1007,ESP,App2
956,IPv6,Dev
502,OSPF,SG-311
463,TCP,Prod
40552,GRE,Database
261,UDP,App3
303,IPv6,Test
878,ESP,Database
18906,UDP,Prod
42852,GRE,SG-617
52511,ICMP,Cache
7315,ESP,Dev
58512,IPv6,Database
468,ICMPv6,Dev
50255,ICMP,App4
89,IPv6,Prod
877,UDP,App2
973,GRE,App2
3305,UDP,App1
43029,TCP,Cache
8738,ICMP,SG-891
13372,ICMP,SG-358
828,ICMPv6,App3
29,IPv6,Cache
825,OSPF,Dev
724,TCP,Messaging
911,ESP,App4
446,UDP,Cache
64024,UDP,App1
679,ESP,SG-34
693,IPv6,Test
795,ESP,Cache
886,OSPF,Messaging
678,IPv6,App2
579,GRE,Messaging
932,ICMP,Database
881,GRE,Prod
845,GRE,App2
966,IPv6,Web
10,TCP,Dev
920,AH,SG-176
808,GRE,SG-213
10372,ICMPv6,App2
49402,ICMP,SG-997
144,AH,Cache
803,OSPF,Cache
17044,AH,Web
270,GRE,Dev
5413,ICMP,App3
83,IPv6,SG-673
721,GRE,App1
52901,IPv6,App1
15269,UDP,Staging
29125,ICMPv6,Dev
888,AH,Web
811,AH,App3
33813,TCP,SG-357
370,OSPF,App2
285,AH,Database
64957,GRE,Cache
26650,ESP,App1
61963,ICMP,Messaging
44612,ESP,Staging
39451,ESP,Cache
5581,UDP,Cache
39,AH,App1
53964,AH,Prod
207,AH,SG-374
60692,UDP,Test
641,AH,App2
437,AH,Database
5693,GRE,App4
963,AH,SG-718
37648,ESP,Messaging
585,TCP,Database
57456,ESP,App4
13289,TCP,Cache
194,OSPF,App1
6,AH,App1
61451,ICMPv6,App4
40257,TCP,SG-415
6200,IPv6,Messaging
449,AH,Prod
314,ESP,Dev
176,TCP,Dev
60,UDP,Staging
163,IPv6,Messaging
507,ESP,SG-862
913,GRE,Messaging
755,ESP,App2
371,ICMP,App4
287,OSPF,App1
40474,ICMP,App3
157,ICMP,SG-262
684,ICMP,App3
676,UDP,App3
17318,GRE,App2
43495,TCP,App2
964,ESP,App1
27753,OSPF,Staging
10295,OSPF,App3
29257,UDP,SG-264
535,TCP,SG-219
26830,ICMP,Dev
988,ICMPv6,Web
281,ICMPv6,Database
170,ICMPv6,Prod
17816,ICMPv6,App2
378,ICMPv6,Database
662,AH,App4
64211,AH,SG-155
497,UDP,Cache
50731,IPv6,App3
1820,AH,Cache
275,ICMP,Prod
13681,ICMP,Test
696,TCP,Cache
41289,TCP,SG-57
747,OSPF,Prod
10222,GRE,App2
732,ICMPv6,SG-462
65118,IPv6,App1
37722,IPv6,Cache
723,ICMPv6,SG-418
57544,GRE,Staging
677,ESP,Cache
59135,UDP,SG-133
33697,ICMP,App3
417,OSPF,SG-486
69,ICMPv6,SG-718
988,OSPF,SG-491
862,IPv6,Dev
55880,TCP,App1
745,ESP,App4
123,ICMPv6,SG-850
27247,ICMPv6,App2
10378,TCP,Web
685,ICMP,Staging
168,ICMPv6,SG-960
20982,IPv6,Cache
2176,ICMP,Web
39405,TCP,Web
678,TCP,Staging
588,TCP,Prod
45459,UDP,Database
43964,AH,SG-420
942,ESP,App1
139,AH,SG-804
13675,ICMPv6,SG-353
367,TCP,Dev
19449,ICMPv6,Database
14,UDP,Prod
122,AH,Test
35162,ICMPv6,Dev
957,GRE,Dev
14197,TCP,App4
61690,ESP,SG-488
475,ESP,App3
38610,IPv6,App3
996,UDP,Dev
700,UDP,SG-393
925,OSPF,App1
116,OSPF,Cache
258,AH,Staging
45638,OSPF,Cache
63713,ESP,Cache
52997,OSPF,Dev
182,UDP,Test
486,IPv6,App4
271,AH,Web
260,GRE,SG-814
53941,OSPF,Dev
566,ICMP,Test
769,GRE,App3
716,UDP,App4
158,UDP,App1
926,UDP,Staging
415,ESP,Messaging
213,ICMP,App3
363,AH,SG-120
780,ESP,App2
65,ICMPv6,Cache
43368,GRE,Database
175,GRE,Database
19607,IPv6,Staging
739,ESP,App1
772,OSPF,Database
398,OSPF,Staging
7368,ICMPv6,SG-56
34550,IPv6,Database
252,GRE,App2
59403,GRE,Web
830,ESP,Staging
24576,OSPF,App3
279,ESP,Staging
143,UDP,App1
11613,IPv6,App3
628,ICMP,Test
34138,OSPF,Messaging
410,ICMPv6,Dev
56,ICMPv6,SG-848
21,GRE,SG-120
55518,ICMPv6,Messaging
180,GRE,App4
99,AH,Cache
469,GRE,Prod
775,IPv6,Messaging
88,UDP,App4
11100,TCP,App1
657,OSPF,Cache
36729,ESP,Prod
54,UDP,Prod
54988,ESP,SG-208
12763,OSPF,Web
20265,ESP,App3
62558,IPv6,App3
635,IPv6,SG-840
211,UDP,Prod
62666,OSPF,Staging
716,AH,SG-937
1018,OSPF,SG-14
41518,GRE,App4
192,TCP,App3
61457,TCP,Test
527,TCP,Test
29813,OSPF,SG-777
399,ESP,Staging
34046,TCP,App3
494,IPv6,App3
24,GRE,Database
62389,ESP,SG-825
37038,ESP,Staging
15700,ICMPv6,Messaging
56571,ICMPv6,Messaging
173,ICMP,Prod
31,TCP,App3
15431,GRE,App2
632,TCP,Prod
20628,ESP,Cache
47214,ICMPv6,Messaging
712,ESP,Web
716,TCP,Staging
33526,GRE,Dev
769,UDP,Staging
41949,ESP,Test
601,AH,App1
59173,TCP,Test
3529,GRE,App3
979,ICMP,SG-108
14296,UDP,App3
515,OSPF,Test
882,UDP,App1
417,ICMPv6,Dev
59555,IPv6,Prod
703,GRE,App4
209,ESP,Cache
2102,IPv6,Test
17219,TCP,Database
926,OSPF,SG-618
907,OSPF,Database
34933,ESP,Web
65,UDP,Staging
93,OSPF,SG-509
48229,AH,SG-59
19130,GRE,SG-57
9932,AH,Staging
29042,UDP,Test
1019,IPv6,App2
439,IPv6,App2
52652,ICMP,SG-495
38,GRE,Web
47052,OSPF,App4
31247,ICMP,App2
140,ICMPv6,Messaging
26715,OSPF,Web
532,AH,SG-680
22139,ESP,Cache
642,AH,SG-886
18129,IPv6,Prod
201,AH,App3
19456,AH,Test
716,OSPF,SG-506
559,IPv6,SG-702
737,ICMP,Messaging
8523,OSPF,SG-973
61,AH,Messaging
694,ESP,Dev
865,ICMPv6,Dev
655,ICMPv6,SG-650
3672,ICMP,Dev
6764,AH,SG-933
828,GRE,Prod
17711,IPv6,App4
24734,AH,App2
946,OSPF,Cache
866,GRE,Dev
8369,ESP,App4
22,ESP,Staging
613,AH,Cache
217,AH,SG-801
272,UDP,Staging
546,TCP,App4
38326,ICMP,SG-269
1006,AH,Dev
36145,IPv6,Dev
17288,ICMP,Cache
11992,ICMP,Database
9603,UDP,Cache
936,IPv6,App2
37456,OSPF,SG-163
21142,UDP,Database
928,ICMP,Prod
64466,ICMP,Test
8435,ESP,Prod
487,TCP,App4
779,IPv6,SG-559
997,ICMP,App3
56725,ICMP,Database
49257,IPv6,SG-890
291,UDP,Database
749,ESP,Staging
54378,GRE,Cache
636,AH,SG-523
33316,ESP,Staging
687,OSPF,Staging
379,GRE,Messaging
813,ICMP,Web
304,ESP,App1
706,GRE,Messaging
200,ESP,App3
879,OSPF,Test
264,UDP,App1
139,ICMPv6,App2
43423,ICMP,SG-99
806,UDP,SG-958
250,ICMPv6,App1
65,TCP,SG-69
123,AH,Database
291,AH,SG-791
832,TCP,Web
11553,ICMP,SG-349
341,UDP,Cache
754,OSPF,App3
808,AH,Database
429,ESP,SG-291
691,UDP,Prod
950,TCP,Web
54997,ESP,Dev
22355,OSPF,App2
37853,ESP,SG-265
41741,IPv6,Database
24870,ICMP,Prod
911,ICMP,Test
887,OSPF,App2
667,ICMP,Cache
319,TCP,App3
56612,ESP,Database
331,ESP,Test
783,GRE,Messaging
893,AH,Cache
837,ICMP,App3
645,ESP,SG-576
53926,ESP,SG-240
788,UDP,App3
938,OSPF,SG-546
19968,ICMP,SG-93
462,GRE,Messaging
58430,IPv6,Staging
805,ICMP,Staging
770,ESP,Database
402,TCP,Test
784,UDP,Staging
22397,GRE,Database
372,GRE,Staging
12700,UDP,Prod
12875,UDP,Test
398,IPv6,App1
415,AH,SG-780
437,ICMP,App4
580,OSPF,Test
833,UDP,App4
956,ICMPv6,App2
678,ESP,Database
8697,UDP,Database
28323,IPv6,App1
157,IPv6,SG-247
936,ESP,App1
55847,UDP,Messaging
402,UDP,Staging
39976,ICMP,Web
48202,GRE,Dev
779,AH,App1
29104,OSPF,SG-963
23,ICMP,SG-978
244,ICMP,Staging
67,UDP,SG-720
685,ICMPv6,App1
424,AH,Test
663,ICMP,App3
19056,GRE,App1
521,ICMP,SG-534
36045,ICMPv6,App1
413,IPv6,Web
968,IPv6,Test
23345,UDP,App1
36158,AH,Messaging
27124,ESP,SG-854
6765,UDP,Messaging
120,IPv6,Dev
660,ICMP,Test
20664,GRE,Web
251,OSPF,SG-233
13459,GRE,Staging
48258,TCP,Web
507,AH,Prod
820,GRE,Web
65369,ICMP,Messaging
45570,GRE,SG-661
495,OSPF,App3
49269,TCP,Dev
853,ICMP,SG-320
64148,GRE,Staging
96,IPv6,App4
19335,ESP,Prod
702,TCP,App4
147,ESP,Dev
282,UDP,Staging
888,ICMPv6,Web
856,ICMPv6,Dev
59529,ICMPv6,App3
882,GRE,Database
57880,IPv6,App4
60517,ICMP,Staging
336,UDP,App3
146,IPv6,Dev
18046,ICMP,Database
308,UDP,Cache
270,AH,App2
59944,AH,SG-704
63702,IPv6,App2
20620,IPv6,Cache
692,UDP,Web
615,TCP,Web
429,OSPF,Staging
35232,TCP,App3
708,ICMPv6,Messaging
29066,ICMP,Database
929,ICMPv6,Dev
30982,ICMPv6,SG-723
1006,ICMP,SG-898
884,GRE,SG-351
431,ESP,Prod
490,GRE,Dev
140,ESP,Cache
857,ICMPv6,Messaging
600,OSPF,SG-118
50,AH,Test
249,AH,App4
884,TCP,App1
640,ICMP,Database
21484,AH,SG-315
38052,UDP,SG-707
817,TCP,SG-590
640,ESP,Prod
937,GRE,SG-65
16,OSPF,App4
27990,ESP,App1
49688,OSPF,Web
177,UDP,App3
62511,ICMP,Database
50157,ICMP,Prod
646,ICMPv6,App1
622,ICMP,Dev
26290,ICMPv6,SG-586
24909,ESP,App4
134,ICMP,App3
938,AH,Cache
662,TCP,Test
264,ESP,Web
976,AH,SG-662
41029,OSPF,App2
55680,GRE,Database
616,GRE,SG-620
496,IPv6,Dev
861,GRE,Dev
13239,UDP,Prod
772,UDP,SG-883
59563,IPv6,SG-847
317,ICMPv6,App1
832,GRE,App2
299,ICMP,Cache
36875,IPv6,SG-743
46282,ICMP,Prod
327,ESP,Messaging
608,IPv6,Test
38624,ICMPv6,Staging
51754,IPv6,SG-483
969,ESP,Database
27009,ESP,App1
19,ICMP,SG-772
15377,TCP,Prod
29859,ESP,App2
8431,AH,SG-887
34729,AH,SG-383
49977,OSPF,SG-239
923,TCP,Test
923,IPv6,Cache
242,OSPF,Test
12343,UDP,Database
21489,AH,SG-553
26326,GRE,Web
2,OSPF,App2
841,AH,SG-992
59140,ESP,Messaging
65041,ICMPv6,Messaging
420,OSPF,Cache
113,GRE,SG-308
1579,OSPF,Test
57598,TCP,SG-370
458,IPv6,SG-748
436,AH,Cache
34679,UDP,App2
26641,ICMPv6,SG-755
834,ESP,Test
72,UDP,App1
826,IPv6,Cache
8851,AH,Cache
204,ICMP,SG-94
792,ICMP,Staging
56561,ICMP,App4
193,ICMP,Prod
512,ESP,App1
691,ICMPv6,SG-559
64696,TCP,Messaging
3731,OSPF,Cache
890,AH,App1
90,IPv6,Staging
606,UDP,App2
86,GRE,App2
55945,TCP,App4
51461,AH,Prod
46796,IPv6,App4
54417,ESP,SG-948
494,UDP,App1
65524,ICMPv6,Prod
937,TCP,Dev
96,UDP,SG-260
26133,GRE,Staging
45613,TCP,Database
27829,AH,Cache
650,ICMPv6,SG-545
28000,ICMPv6,Web
425,AH,Dev
992,UDP,App2
5194,AH,App4
447,TCP,SG-503
50791,ICMPv6,SG-425
11514,IPv6,SG-892
51445,UDP,SG-832
239,TCP,Prod
512,ICMP,SG-781
9851,ICMP,Prod
948,ESP,App4
718,GRE,SG-799
828,ESP,SG-968
804,UDP,Staging
58225,UDP,Dev
15007,GRE,Staging
300,OSPF,Cache
63368,ICMP,App3
709,ICMPv6,Database
55876,UDP,Database
350,OSPF,SG-932
210,AH,SG-482
536,OSPF,App2
585,UDP,Messaging
513,AH,SG-225
689,ICMPv6,App1
261,ICMP,SG-593
8419,GRE,App2
251,ESP,Database
65202,ESP,Database
23701,ICMP,Dev
337,OSPF,Dev
58848,IPv6,SG-838
5069,OSPF,Cache
9505,ESP,App1
586,AH,App3
1022,ICMP,Test
8310,ICMPv6,Database
473,OSPF,App3
62691,ESP,App4
48007,TCP,Messaging
906,OSPF,Cache
723,ESP,Test
769,ICMP,Messaging
28006,UDP,Cache
57602,AH,Dev
52241,GRE,SG-725
48748,AH,SG-774
3964,UDP,Test
504,ICMP,SG-747
778,TCP,Cache
618,ICMP,Prod
25,ICMPv6,Messaging
9,IPv6,Dev
346,GRE,App1
18798,ESP,Prod
36227,OSPF,Test
316,OSPF,Dev
283,ICMP,Messaging
1012,GRE,SG-467
736,TCP,Database
759,TCP,Dev
248,ICMP,Prod
168,ESP,App1
53935,OSPF,Web
866,ICMP,Cache
34061,AH,Staging
1568,OSPF,App1
461,IPv6,App2
52659,IPv6,Messaging
3252,ICMP,SG-410
46442,ICMPv6,Cache
758,GRE,Web
53078,TCP,Prod
3033,UDP,App1
13293,TCP,Staging
338,UDP,SG-152
35722,IPv6,App2
49912,UDP,Cache
21519,GRE,Database
251,ICMPv6,Dev
557,GRE,Prod
60921,OSPF,App2
78,IPv6,Messaging
31002,ICMP,App2
36209,GRE,SG-951
9896,ICMPv6,SG-463
20634,OSPF,SG-6
87,ESP,SG-872
26345,OSPF,Prod
99,OSPF,SG-573
12553,OSPF,Web
842,ICMP,App1
61619,ICMP,App4
62542,AH,App2
959,ICMPv6,SG-592
49225,ICMPv6,SG-779
77,TCP,SG-195
543,ICMPv6,App3
1016,IPv6,App1
52883,ICMPv6,SG-435
4116,ESP,Prod
1792,ESP,App4
576,ICMPv6,SG-420
1773,IPv6,Web
9017,ESP,Cache
422,AH,SG-674
228,ICMPv6,SG-812
52071,GRE,SG-121
771,ICMPv6,SG-12
321,AH,SG-667
725,ICMP,SG-461
10819,ICMP,App4
41364,ESP,Test
218,AH,SG-257
60024,UDP,SG-157
55,ESP,Staging
357,UDP,Test
477,ICMP,SG-989
681,ESP,App4
367,GRE,SG-246
56639,ICMPv6,SG-99
20699,IPv6,Messaging
381,IPv6,SG-510
987,OSPF,Test
314,GRE,Database
701,TCP,App1
1012,AH,SG-113
59314,ICMPv6,App1
47886,UDP,Staging
657,GRE,SG-496
61330,GRE,SG-444
692,OSPF,App3
24722,OSPF,Staging
712,AH,SG-357
186,AH,SG-321
44591,AH,App2
395,ICMPv6,SG-608
5124,ICMPv6,Web
658,GRE,Messaging
28691,UDP,Test
43320,ICMPv6,Staging
589,OSPF,App2
68,OSPF,SG-764
1000,ICMP,SG-446
130,ICMPv6,App4
20111,TCP,App2
48256,ICMPv6,Dev
45064,OSPF,Prod
34251,OSPF,Messaging
17196,UDP,Dev
47493,ESP,Cache
61120,AH,Test
61923,UDP,Dev
665,UDP,Test
483,OSPF,Prod
30114,UDP,SG-301
806,ICMPv6,SG-24
617,AH,SG-804
469,ICMPv6,App4
60284,IPv6,Messaging
54450,UDP,Test
53614,OSPF,Dev
347,ESP,SG-512
61274,IPv6,SG-163
229,ICMPv6,SG-342
40753,GRE,App1
667,ESP,Prod
735,ICMPv6,Messaging
20398,ICMPv6,Cache
272,IPv6,App2
44519,TCP,SG-663
876,ICMPv6,SG-214
27912,ESP,Prod
59116,UDP,Prod
692,ESP,App1
323,ESP,App1
392,UDP,Cache
733,ESP,Prod
964,ICMPv6,App2
6467,UDP,App3
57471,TCP,SG-319
384,IPv6,App1
25063,TCP,SG-315
13172,GRE,Web
3830,TCP,App1
18054,IPv6,Prod
29799,TCP,App2
846,UDP,SG-138
810,GRE,Database
856,ICMP,Test
39529,ICMPv6,App3
39486,OSPF,Database
265,ICMPv6,Web
64282,UDP,SG-380
730,OSPF,Prod
210,UDP,Dev
57869,ICMPv6,App3
60717,AH,Cache
33716,OSPF,Prod
806,AH,SG-690
33968,OSPF,SG-978
27636,GRE,App2
172,IPv6,App2
124,IPv6,Dev
49252,ICMP,Database
32233,ICMP,Test
56097,IPv6,Cache
475,ICMP,SG-711
59264,TCP,SG-780
26221,IPv6,Prod
912,OSPF,Staging
5307,ICMPv6,App2
264,ICMPv6,SG-570
56996,GRE,Web
22576,ESP,Web
52594,ESP,SG-205
44208,OSPF,Dev
59158,IPv6,Messaging
51250,ICMP,App2
29085,ICMPv6,Database
41360,UDP,Staging
48464,TCP,App4
537,IPv6,Prod
829,GRE,Database
17219,IPv6,Cache
887,ESP,App3
1405,ESP,Web
38490,ESP,Cache
787,ICMP,App2
953,OSPF,Messaging
12236,ESP,Prod
585,ICMP,App3
330,ICMPv6,Messaging
726,ESP,Web
60685,IPv6,SG-485
63607,IPv6,SG-141
602,AH,SG-289
44160,ICMP,App2
760,OSPF,Messaging
181,AH,Test
23014,TCP,Cache
29833,OSPF,Staging
618,OSPF,Staging
95,AH,SG-259
960,TCP,App3
883,GRE,Test
44965,AH,SG-652
338,ESP,Staging
202,GRE,App1
111,AH,Messaging
45,ESP,Test
9847,OSPF,SG-143
54309,ICMPv6,Test
970,UDP,Cache
8751,UDP,SG-613
851,OSPF,Database
100,ICMP,Web
35,ESP,Prod
674,IPv6,Test
590,UDP,Messaging
49473,ICMPv6,SG-592
598,IPv6,Database
10,AH,Staging
720,ICMPv6,App2
808,ICMP,Dev
380,IPv6,SG-170
93,ESP,App4
32832,ICMPv6,App2
522,IPv6,Messaging
510,ICMP,SG-587
60391,TCP,App3
38949,IPv6,SG-337
64258,IPv6,App2
580,IPv6,Staging
231,TCP,App2
40070,UDP,Messaging
1011,AH,App3
4412,ESP,App3
52177,ESP,SG-868
834,TCP,Dev
49370,UDP,SG-130
4186,ICMP,App4
895,ICMP,App3
75,GRE,Database
9812,TCP,Database
992,ESP,SG-976
41066,OSPF,App3
63145,GRE,Prod
837,UDP,Dev
450,TCP,Web
126,TCP,App2
415,ICMP,Prod
25169,GRE,App1
28503,UDP,SG-11
784,TCP,App1
689,AH,Prod
10877,GRE,App4
21740,TCP,Staging
4119,ESP,SG-417
380,GRE,App2
23,UDP,Database
52105,GRE,Staging
442,GRE,Dev
63849,UDP,SG-434
24,IPv6,App4
55838,OSPF,App1
958,ICMPv6,Test
261,TCP,App1
880,ICMP,Messaging
163,GRE,App2
70,AH,App3
37635,OSPF,App1
33944,ESP,App2
767,TCP,SG-853
661,IPv6,Database
53562,ESP,Staging
50744,OSPF,App2
854,UDP,Staging
86,ICMPv6,App2
728,IPv6,App1
1011,IPv6,SG-229
900,ICMPv6,SG-631
691,ESP,App1
53218,AH,Cache
750,ICMPv6,Test
55460,GRE,Database
45,IPv6,Messaging
739,ICMPv6,Cache
899,ICMPv6,Messaging
707,ESP,Dev
432,AH,App1
54912,GRE,Database
663,GRE,App1
14513,UDP,Database
553,UDP,Staging
47583,TCP,App4
695,OSPF,SG-738
208,ICMP,SG-718
329,ESP,SG-27
427,IPv6,Dev
81,TCP,SG-528
38678,TCP,Prod
324,OSPF,App3
16916,TCP,SG-135
510,UDP,SG-344
172,ICMP,SG-604
31630,GRE,Messaging
1004,OSPF,Database
28829,GRE,App4
897,OSPF,SG-314
317,UDP,Web
21471,ESP,Cache
60579,UDP,SG-257
20,IPv6,App3
215,OSPF,Cache
22001,ESP,App1
18775,ICMP,App1
1510,AH,Prod
50870,IPv6,Messaging
57701,GRE,SG-424
81,ICMPv6,App4
79,IPv6,App2
49918,ICMP,SG-317
28556,AH,Staging
815,ICMP,Web
541,IPv6,Staging
63807,UDP,Cache
36,AH,App4
16158,OSPF,Dev
530,OSPF,App3
27794,IPv6,App1
765,AH,App1
125,OSPF,App2
338,TCP,SG-721
346,ICMP,Test
788,ICMP,SG-752
250,UDP,Test
513,ESP,Web
8653,UDP,Staging
40363,ICMPv6,Dev
349,IPv6,App3
29979,ICMP,Dev
672,OSPF,SG-501
44341,TCP,App1
880,TCP,SG-524
982,IPv6,Database
577,IPv6,App3
11055,OSPF,Cache
31111,GRE,Prod
27195,ICMP,SG-842
692,IPv6,Staging
173,UDP,Cache
11674,IPv6,App1
437,OSPF,App1
171,AH,Dev
462,IPv6,Dev
15440,TCP,App4
245,ICMP,Test
442,ESP,SG-487
342,ICMP,Staging
14796,ICMP,App1
247,ICMP,SG-802
204,OSPF,Dev
670,AH,Cache
55375,GRE,Prod
57,ESP,Dev
46720,OSPF,Dev
24872,UDP,Staging
694,UDP,SG-679
153,OSPF,SG-880
3290,OSPF,Prod
46513,ESP,Cache
879,TCP,App3
13812,TCP,App2
602,UDP,SG-845
9762,ICMPv6,Database
341,TCP,Staging
750,UDP,SG-202
573,TCP,Messaging
55207,AH,Web
12991,ICMP,Web
59780,UDP,App2
919,AH,App3
848,ICMP,SG-454
643,OSPF,Cache
555,ESP,Database
264,AH,SG-428
941,GRE,Messaging
529,GRE,Prod
79,GRE,Cache
291,TCP,Staging
57153,ESP,Cache
47771,IPv6,Prod
452,GRE,Test
119,AH,Cache
20543,ICMP,Database
53,IPv6,Cache
50024,GRE,Test
76,ICMP,Web
706,OSPF,Test
484,OSPF,Prod
929,TCP,App2
24897,ICMP,SG-458
525,TCP,Web
28,AH,SG-300
13418,OSPF,Test
712,TCP,Staging
46589,ESP,Staging
44427,OSPF,App4
5361,ICMP,Database
42930,UDP,Dev
53137,AH,App1
62258,ICMP,Prod
138,ICMP,App3
371,ESP,SG-176
706,TCP,SG-711
870,IPv6,Web
424,ESP,Staging
634,GRE,Web
846,GRE,App4
46760,IPv6,App1
261,ESP,Staging
378,OSPF,Messaging
167,AH,App4
838,ICMPv6,SG-468
16522,OSPF,SG-219
506,ICMPv6,Database
133,OSPF,App3
34689,ESP,Dev
40653,ICMPv6,SG-651
727,ICMP,Test
322,IPv6,App1
162,UDP,Test
61134,UDP,Staging
50,ICMPv6,Prod
232,OSPF,App1
62989,ESP,Messaging
501,UDP,App4
64546,ESP,Cache
13782,OSPF,Test
458,OSPF,App2
45873,AH,SG-557
470,ICMP,App4
56286,UDP,SG-655
401,OSPF,SG-860
11837,OSPF,App3
469,ESP,Dev
6140,AH,Prod
163,ICMP,App3
822,IPv6,Staging
63,ESP,Staging
53768,OSPF,Test
764,IPv6,SG-733
31390,OSPF,Web
38674,TCP,SG-36
63817,AH,App2
5332,ESP,SG-3
887,UDP,SG-939
545,GRE,SG-935
499,AH,Messaging
23332,GRE,Test
785,ICMPv6,SG-270
63,UDP,Messaging
2625,UDP,App1
7398,GRE,Cache
56976,TCP,Staging
329,GRE,Web
24023,ESP,Prod
19006,ICMP,App3
60356,ICMP,Messaging
840,UDP,Web
52274,ICMP,Dev
13,IPv6,App1
14838,ESP,App3
468,OSPF,Dev
41,AH,App4
33083,TCP,Web
111,UDP,SG-469
222,OSPF,Messaging
40624,ICMP,SG-301
58242,UDP,App3
37,TCP,Web
345,GRE,App2
498,IPv6,App4
816,OSPF,SG-863
22639,TCP,Messaging
343,TCP,App3
969,AH,SG-599
185,AH,Database
141,TCP,App3
194,ICMP,Web
59650,ESP,SG-304
11429,UDP,App1
1010,UDP,SG-47
936,ICMPv6,Database
37367,TCP,SG-962
3586,ESP,Cache
16945,AH,Test
528,ICMP,SG-939
22533,AH,Test
17242,GRE,SG-697
15134,IPv6,Test
28,TCP,Dev
58898,ICMPv6,Messaging
191,OSPF,SG-813
426,AH,SG-736
46900,AH,Web
256,OSPF,Dev
423,TCP,SG-774
40904,UDP,App1
55,GRE,App1
870,ICMPv6,App1
27839,ESP,SG-104
47997,ICMP,SG-671
304,GRE,Staging
28243,IPv6,SG-329
470,ICMPv6,App4
222,AH,Staging
230,OSPF,App1
374,AH,Test
54784,ICMPv6,App2
161,ICMP,Web
19389,ICMPv6,App3
54,OSPF,SG-451
22040,OSPF,Web
465,IPv6,App1
59546,UDP,Test
604,GRE,App1
65289,GRE,Prod
62110,ICMPv6,Database
908,ESP,Staging
16272,UDP,App4
121,GRE,SG-485
709,AH,App1
23519,OSPF,App2
488,IPv6,SG-312
56038,ICMPv6,SG-461
652,UDP,App2
627,ICMP,App3
230,ICMP,App1
60195,AH,Cache
1003,ICMP,Prod
340,IPv6,Messaging
39628,AH,Dev
32732,ESP,App3
8439,UDP,Database
23569,ICMPv6,Database
1407,OSPF,Test
246,ICMP,App1
472,AH,SG-245
596,ICMPv6,Messaging
464,ICMPv6,App4
52481,GRE,Cache
42519,UDP,Web
369,TCP,SG-256
2120,UDP,Staging
481,UDP,Messaging
54567,OSPF,Dev
759,UDP,Database
62568,ICMP,SG-274
8279,ICMP,Messaging
