Port,Protocol,Count
630,ICMP,17
896,ICMP,10
763,ICMP,10
720,TCP,8
986,TCP,10
975,UDP,7
853,TCP,6
842,UDP,4
404,ICMPv6,9
537,ICMPv6,13
62419,ICMPv6,1
457,GRE,7
67,ICMP,10
324,GRE,11
13,UDP,12
24,TCP,11
3892,AH,1
41867,AH,1
62868,TCP,1
34969,ICMPv6,1
344,ESP,11
211,ESP,15
59911,GRE,1
58397,UDP,1
58275,TCP,1
63404,GRE,1
32101,ESP,1
56834,UDP,1
843,UDP,5
854,TCP,9
49547,ICMP,1
500,ICMP,9
63405,GRE,1
633,ICMP,16
52952,OSPF,1
987,TCP,13
477,ESP,11
976,UDP,9
721,TCP,10
710,UDP,11
899,ICMP,13
766,ICMP,11
325,GRE,16
458,GRE,11
14,UDP,6
25,TCP,7
40706,OSPF,1
5048,ESP,1
212,ESP,12
7018,IPv6,1
56336,ESP,1
47293,OSPF,1
711,UDP,10
722,TCP,10
844,UDP,16
855,TCP,6
632,ICMP,7
61316,ICMP,1
765,ICMP,18
988,TCP,5
977,UDP,8
57515,GRE,1
345,ESP,9
478,ESP,12
23137,TCP,1
69,ICMP,9
459,GRE,8
898,ICMP,16
15,UDP,14
26,TCP,10
326,GRE,14
59637,IPv6,1
59036,ICMPv6,1
8346,IPv6,1
65222,UDP,1
24468,TCP,1
40196,TCP,1
10337,AH,1
32865,UDP,1
32732,UDP,1
40063,TCP,1
63802,TCP,1
723,TCP,12
712,UDP,7
63714,ICMP,1
856,TCP,5
845,UDP,11
57824,ICMP,1
49416,ICMP,1
989,TCP,8
479,ESP,7
978,UDP,9
346,ESP,7
213,ESP,5
768,ICMP,14
327,GRE,9
502,ICMP,15
635,ICMP,9
409,ICMPv6,10
16,UDP,9
27,TCP,8
40899,GRE,1
34094,ICMP,1
36183,GRE,1
58267,UDP,1
713,UDP,19
724,TCP,7
857,TCP,6
501,ICMP,9
846,UDP,7
63925,UDP,1
347,ESP,13
214,ESP,16
767,ICMP,14
979,UDP,10
328,GRE,8
634,ICMP,9
408,ICMPv6,9
31455,ICMP,1
28,TCP,10
17,UDP,9
3060,ICMP,1
55144,ESP,1
2653,GRE,1
64631,AH,1
34200,IPv6,1
714,UDP,8
725,TCP,4
348,ESP,5
215,ESP,13
329,GRE,8
10997,ICMP,1
18,UDP,6
29,TCP,10
51316,ESP,1
858,TCP,13
847,UDP,10
37279,AH,1
504,ICMP,6
637,ICMP,13
56325,GRE,1
34827,ICMPv6,1
64811,ICMPv6,1
58720,GRE,1
349,ESP,11
42263,OSPF,1
49626,TCP,1
216,ESP,7
61215,ICMPv6,1
19,UDP,12
769,ICMP,9
55653,TCP,1
7634,ICMPv6,1
59028,ICMPv6,1
715,UDP,12
726,TCP,7
62404,OSPF,1
848,UDP,12
503,ICMP,9
859,TCP,12
636,ICMP,9
90,OSPF,14
27557,ESP,1
52179,UDP,1
58274,UDP,1
11932,ICMP,1
47007,ICMP,1
217,ESP,10
55389,GRE,1
9985,AH,1
64991,GRE,1
506,ICMP,8
639,ICMP,13
727,TCP,18
716,UDP,9
849,UDP,14
57920,TCP,1
51828,TCP,1
51738,ICMP,1
51605,ICMP,1
60015,ICMPv6,1
26206,GRE,1
14943,IPv6,1
45882,ICMPv6,1
62187,IPv6,1
60374,ICMP,1
62981,UDP,1
56856,TCP,1
36388,ICMPv6,1
50619,UDP,1
55819,IPv6,1
6350,GRE,1
218,ESP,10
47218,UDP,1
638,ICMP,13
12725,AH,1
33685,GRE,1
59260,ICMP,1
4777,IPv6,1
717,UDP,8
728,TCP,9
61299,AH,1
505,ICMP,8
35495,UDP,1
51827,TCP,1
92,OSPF,11
13268,ICMPv6,1
40972,ICMPv6,1
56586,GRE,1
11626,GRE,1
55129,GRE,1
219,ESP,10
508,ICMP,10
37771,TCP,1
729,TCP,14
718,UDP,11
14381,GRE,1
62549,ICMPv6,1
91,OSPF,12
12242,UDP,1
58982,GRE,1
54448,UDP,1
29353,UDP,1
40401,AH,1
719,UDP,12
507,ICMP,10
57428,AH,1
43224,ICMPv6,1
94,OSPF,8
58852,GRE,1
11702,ICMPv6,1
26729,UDP,1
53259,TCP,1
791,OSPF,9
56047,IPv6,1
57083,TCP,1
63746,ICMPv6,1
95,OSPF,10
61296,AH,1
53715,ESP,1
53115,UDP,1
5552,TCP,1
63551,ESP,1
55145,ESP,1
490,AH,8
60112,ICMP,1
93,OSPF,10
62640,ICMP,1
21780,ICMPv6,1
56669,ICMPv6,1
790,OSPF,10
10955,TCP,1
7765,ICMPv6,1
509,ICMP,7
45529,GRE,1
43528,TCP,1
491,AH,9
16992,ICMPv6,1
55025,AH,1
2836,ICMP,1
36199,ESP,1
45623,ICMPv6,1
44848,UDP,1
57724,OSPF,1
660,OSPF,14
793,OSPF,10
50886,TCP,1
59952,AH,1
48410,UDP,1
48543,UDP,1
54876,IPv6,1
97,OSPF,12
14655,TCP,1
46879,ESP,1
61472,ICMPv6,1
62467,GRE,1
22676,AH,1
492,AH,14
50242,ESP,1
31840,IPv6,1
2415,ESP,1
25173,AH,1
25040,AH,1
13368,ICMP,1
50223,GRE,1
62670,ICMPv6,1
50489,GRE,1
792,OSPF,7
96,OSPF,15
16965,ICMP,1
1716,UDP,1
38310,GRE,1
56173,IPv6,1
493,AH,9
360,AH,10
16544,ESP,1
56400,ICMPv6,1
56451,GRE,1
49310,OSPF,1
50227,GRE,1
1214,ESP,1
662,OSPF,16
795,OSPF,9
52344,IPv6,1
99,OSPF,10
494,AH,8
19590,ICMP,1
62530,OSPF,1
361,AH,12
4156,OSPF,1
19680,TCP,1
57373,IPv6,1
58089,OSPF,1
7580,AH,1
661,OSPF,9
794,OSPF,17
1768,ICMP,1
98,OSPF,10
495,AH,12
362,AH,9
52644,ESP,1
50247,ESP,1
15587,GRE,1
47473,UDP,1
5364,ICMPv6,1
52800,ICMP,1
25043,AH,1
540,ICMPv6,9
673,ICMPv6,11
51578,ESP,1
531,OSPF,8
36314,TCP,1
39400,ESP,1
58883,AH,1
46153,TCP,1
797,OSPF,12
664,OSPF,5
55589,OSPF,1
51601,ICMP,1
8781,AH,1
42314,UDP,1
363,AH,10
23430,IPv6,1
60066,GRE,1
62665,OSPF,1
230,AH,15
496,AH,11
63863,OSPF,1
61211,ICMPv6,1
672,ICMPv6,10
50228,GRE,1
663,OSPF,7
530,OSPF,11
796,OSPF,12
60138,OSPF,1
54873,IPv6,1
63872,ICMPv6,1
6252,AH,1
12909,ICMPv6,1
37806,IPv6,1
181,IPv6,3
39820,ICMP,1
497,AH,10
60461,TCP,1
231,AH,11
364,AH,8
671,ICMPv6,8
53840,ESP,1
533,OSPF,12
52186,TCP,1
400,OSPF,6
799,OSPF,12
666,OSPF,12
232,AH,9
8782,AH,1
60277,ICMPv6,1
17574,IPv6,1
52347,IPv6,1
180,IPv6,11
55690,ICMP,1
498,AH,12
1476,ESP,1
365,AH,11
60011,ICMPv6,1
54186,GRE,1
670,ICMPv6,16
18771,IPv6,1
590,GRE,13
665,OSPF,14
532,OSPF,12
798,OSPF,8
39198,UDP,1
46152,TCP,1
100,AH,7
24027,ICMPv6,1
233,AH,11
183,IPv6,12
30963,AH,1
51443,AH,1
499,AH,7
366,AH,8
52812,OSPF,1
411,ICMPv6,13
591,GRE,10
544,ICMPv6,11
677,ICMPv6,8
64146,UDP,1
402,OSPF,6
535,OSPF,10
668,OSPF,8
101,AH,12
234,AH,19
41308,IPv6,1
182,IPv6,4
30964,AH,1
53974,AH,1
367,AH,12
44788,ICMP,1
543,ICMPv6,7
410,ICMPv6,10
676,ICMPv6,2
592,GRE,8
667,OSPF,7
534,OSPF,10
401,OSPF,11
102,AH,10
235,AH,5
185,IPv6,9
71,ICMP,12
57670,AH,1
368,AH,6
31060,AH,1
52955,ICMPv6,1
61659,TCP,1
460,GRE,10
542,ICMPv6,5
675,ICMPv6,16
593,GRE,9
22197,UDP,1
31242,ICMPv6,1
537,OSPF,4
18389,ICMP,1
404,OSPF,10
37307,ICMP,1
184,IPv6,8
103,AH,13
236,AH,10
70,ICMP,9
369,AH,12
25179,AH,1
49277,AH,1
480,ESP,10
990,TCP,6
19798,UDP,1
594,GRE,12
53053,ICMPv6,1
541,ICMPv6,9
21599,ESP,1
674,ICMPv6,8
58082,ICMPv6,1
461,GRE,8
53040,OSPF,1
403,OSPF,11
64616,ESP,1
669,OSPF,13
536,OSPF,15
31361,OSPF,1
18345,TCP,1
187,IPv6,17
73,ICMP,10
26544,OSPF,1
104,AH,2
237,AH,5
991,TCP,7
980,UDP,9
32310,ICMPv6,1
481,ESP,8
595,GRE,9
770,ICMP,9
462,GRE,8
14647,TCP,1
415,ICMPv6,6
548,ICMPv6,13
2885,ICMPv6,1
406,OSPF,6
48978,IPv6,1
27540,GRE,1
50066,IPv6,1
539,OSPF,10
186,IPv6,15
72,ICMP,11
44249,AH,1
105,AH,9
238,AH,11
60447,UDP,2
29172,OSPF,1
981,UDP,13
41187,ICMP,1
482,ESP,7
992,TCP,10
330,GRE,7
596,GRE,9
463,GRE,9
414,ICMPv6,9
547,ICMPv6,11
51617,OSPF,1
51671,GRE,1
18332,UDP,1
538,OSPF,8
405,OSPF,5
59247,ICMP,1
50495,ESP,1
409,OSPF,11
75,ICMP,6
106,AH,11
30,TCP,14
239,AH,8
17978,GRE,1
860,TCP,12
350,ESP,9
483,ESP,3
25832,IPv6,1
45980,ICMP,1
49912,IPv6,1
189,IPv6,12
464,GRE,14
772,ICMP,7
50687,ICMPv6,1
597,GRE,14
982,UDP,9
993,TCP,15
331,GRE,11
53045,OSPF,1
413,ICMPv6,14
546,ICMPv6,8
679,ICMPv6,19
3608,GRE,1
52511,AH,1
52461,IPv6,1
76,ICMP,9
18818,AH,1
26492,ESP,1
50117,AH,1
408,OSPF,10
74,ICMP,13
20,UDP,13
31,TCP,8
107,AH,12
484,ESP,7
351,ESP,10
188,IPv6,8
332,GRE,12
465,GRE,11
771,ICMP,9
994,TCP,9
983,UDP,13
53177,OSPF,1
861,TCP,9
850,UDP,10
44418,OSPF,1
412,ICMPv6,7
545,ICMPv6,8
678,ICMPv6,3
598,GRE,11
407,OSPF,8
21,UDP,9
32,TCP,11
9830,GRE,1
23135,UDP,1
352,ESP,9
485,ESP,7
58267,TCP,1
58123,UDP,1
1112,AH,1
64444,IPv6,1
641,ICMP,10
995,TCP,10
200,GRE,9
984,UDP,18
333,GRE,13
61815,IPv6,1
862,TCP,9
851,UDP,7
774,ICMP,7
50672,OSPF,1
108,AH,4
61161,AH,1
599,GRE,7
419,ICMPv6,12
466,GRE,9
78,ICMP,10
33,TCP,10
22,UDP,14
39993,OSPF,1
486,ESP,10
64060,ICMP,1
220,ESP,11
353,ESP,17
26522,ICMP,1
996,TCP,7
201,GRE,9
8631,GRE,1
985,UDP,1
730,TCP,11
852,UDP,16
863,TCP,8
773,ICMP,13
640,ICMP,11
109,AH,14
37294,AH,1
418,ICMPv6,14
77,ICMP,12
334,GRE,8
7433,GRE,1
467,GRE,10
30218,UDP,1
23,UDP,7
34,TCP,7
39992,OSPF,1
354,ESP,7
2611,OSPF,1
487,ESP,12
34045,UDP,1
221,ESP,14
7023,IPv6,1
61567,ICMP,1
510,ICMP,13
643,ICMP,5
776,ICMP,9
57904,TCP,1
26740,TCP,1
731,TCP,9
720,UDP,7
997,TCP,13
986,UDP,7
864,TCP,7
853,UDP,11
65472,UDP,1
417,ICMPv6,12
468,GRE,13
202,GRE,7
335,GRE,8
24,UDP,7
35,TCP,12
62844,UDP,1
222,ESP,13
355,ESP,4
32922,IPv6,1
12983,AH,1
63524,GRE,1
865,TCP,10
854,UDP,7
63658,GRE,1
28765,ESP,1
642,ICMP,9
775,ICMP,12
987,UDP,7
998,TCP,9
488,ESP,7
36399,OSPF,1
732,TCP,8
721,UDP,11
33154,IPv6,1
416,ICMPv6,8
549,ICMPv6,7
336,GRE,9
25,UDP,7
469,GRE,11
36,TCP,9
203,GRE,17
79,ICMP,11
56745,ICMP,1
58263,TCP,1
223,ESP,11
15781,OSPF,1
10764,ICMPv6,1
22907,UDP,1
58986,ESP,1
733,TCP,14
722,UDP,9
855,UDP,8
866,TCP,6
58608,AH,1
512,ICMP,5
988,UDP,7
999,TCP,9
23017,TCP,1
600,TCP,10
356,ESP,7
489,ESP,12
57502,GRE,1
39696,AH,1
778,ICMP,13
27944,TCP,1
37,TCP,14
645,ICMP,17
26,UDP,12
204,GRE,10
337,GRE,6
65132,ICMP,1
29979,AH,1
723,UDP,6
734,TCP,7
601,TCP,8
511,ICMP,10
867,TCP,11
856,UDP,3
644,ICMP,6
989,UDP,8
31548,UDP,1
6258,ESP,1
224,ESP,14
357,ESP,9
338,GRE,11
777,ICMP,16
205,GRE,14
57942,ICMP,1
27,UDP,8
38,TCP,9
32316,ICMPv6,1
24469,UDP,1
27850,ICMP,1
8942,ICMP,1
38366,AH,1
602,TCP,5
63835,ICMP,1
724,UDP,9
735,TCP,3
868,TCP,9
857,UDP,11
358,ESP,10
225,ESP,11
25324,ICMP,1
206,GRE,11
339,GRE,10
9987,ESP,1
514,ICMP,7
647,ICMP,8
28,UDP,11
39,TCP,11
54308,TCP,1
1240,AH,1
36591,TCP,1
25036,ESP,1
603,TCP,12
736,TCP,5
725,UDP,7
359,ESP,13
226,ESP,9
29,UDP,10
779,ICMP,8
59240,ICMP,1
207,GRE,10
858,UDP,12
513,ICMP,11
869,TCP,8
646,ICMP,10
64939,ICMPv6,1
12360,UDP,1
12960,ESP,1
60875,IPv6,1
56830,UDP,1
12400,IPv6,1
56331,ESP,1
604,TCP,8
55246,GRE,1
227,ESP,10
6492,GRE,1
42152,ICMPv6,1
649,ICMP,10
55642,TCP,1
208,GRE,8
16722,ICMPv6,1
737,TCP,10
726,UDP,13
859,UDP,13
516,ICMP,11
12370,TCP,1
30279,ICMP,1
57101,IPv6,1
3637,AH,1
37328,OSPF,1
11875,GRE,1
64096,ICMPv6,1
228,ESP,16
61469,ICMPv6,1
7466,AH,1
44671,ICMPv6,1
209,GRE,18
53113,TCP,1
59383,ICMP,1
727,UDP,11
605,TCP,8
738,TCP,7
515,ICMP,11
648,ICMP,5
62665,ICMPv6,1
57664,ESP,1
58977,GRE,1
64095,ICMPv6,1
229,ESP,4
50909,IPv6,1
31210,ICMP,1
59594,UDP,1
518,ICMP,12
57064,UDP,1
606,TCP,12
41561,IPv6,1
728,UDP,12
739,TCP,9
55423,ICMP,1
54609,IPv6,1
37339,ICMPv6,1
14017,AH,1
54178,GRE,1
11828,ICMPv6,1
4140,ICMP,1
14455,ICMPv6,1
517,ICMP,6
62527,OSPF,1
31725,IPv6,1
607,TCP,14
729,UDP,17
30364,TCP,1
62970,UDP,1
64889,AH,1
46918,ICMP,1
4141,ICMP,1
27819,TCP,1
47105,TCP,1
10567,ESP,1
608,TCP,12
63784,GRE,1
64572,IPv6,1
6365,GRE,1
609,TCP,7
38584,GRE,1
519,ICMP,13
55551,ICMP,1
18156,ICMPv6,1
27308,ESP,1
60365,ICMP,1
62983,TCP,1
54069,ESP,1
10138,IPv6,1
30099,GRE,1
670,OSPF,8
52928,ICMP,1
6673,ICMP,1
63082,TCP,1
54488,ICMP,1
15290,IPv6,1
63672,ESP,1
20382,GRE,1
60100,ICMP,1
8403,AH,1
56973,TCP,1
30352,UDP,1
4962,AH,1
61947,IPv6,1
58991,ESP,1
64759,AH,1
55643,TCP,1
55632,UDP,1
37651,TCP,1
12942,GRE,1
49236,GRE,1
59812,AH,1
60588,TCP,1
370,AH,12
17567,IPv6,1
15313,GRE,1
54259,ICMPv6,1
49121,ESP,1
681,ICMPv6,15
57854,ICMPv6,1
672,OSPF,3
50903,IPv6,1
46169,TCP,1
371,AH,9
680,ICMPv6,9
671,OSPF,15
53941,GRE,1
52333,IPv6,1
52083,ICMP,1
52295,UDP,1
52466,IPv6,1
46941,ICMPv6,1
6394,AH,1
372,AH,9
60057,GRE,1
24020,OSPF,1
54912,AH,1
35115,UDP,1
54119,OSPF,1
55931,IPv6,1
60442,UDP,1
16367,IPv6,1
51399,IPv6,1
60586,TCP,1
19348,OSPF,1
674,OSPF,8
541,OSPF,7
56031,IPv6,1
1648,ICMP,1
373,AH,9
61029,AH,1
26422,OSPF,1
54911,AH,1
240,AH,10
540,OSPF,12
673,OSPF,11
38763,ICMP,1
39244,IPv6,1
54255,ICMPv6,1
374,AH,9
2844,ICMP,1
191,IPv6,7
37525,TCP,1
52958,ICMPv6,1
241,AH,13
7461,AH,1
56510,OSPF,1
57974,OSPF,1
552,ICMPv6,12
50878,TCP,1
55091,IPv6,1
685,ICMPv6,11
410,OSPF,9
63985,OSPF,1
17991,ESP,1
676,OSPF,9
56341,AH,1
543,OSPF,6
190,IPv6,10
17084,ICMPv6,1
45538,GRE,1
56784,ICMPv6,1
48906,AH,1
27880,OSPF,1
57673,AH,1
46736,GRE,1
40671,AH,1
242,AH,14
375,AH,5
58075,OSPF,1
551,ICMPv6,13
684,ICMPv6,11
61456,OSPF,1
542,OSPF,6
54694,UDP,1
13868,IPv6,1
675,OSPF,13
22425,AH,1
12116,TCP,1
54861,IPv6,1
243,AH,13
8662,AH,1
3284,UDP,1
193,IPv6,8
52086,ICMP,1
50603,UDP,1
376,AH,10
62794,ICMPv6,1
110,AH,9
550,ICMPv6,5
683,ICMPv6,11
2879,ICMPv6,1
678,OSPF,5
545,OSPF,7
412,OSPF,11
6265,AH,1
51629,ICMPv6,1
61462,ICMPv6,1
111,AH,12
56511,OSPF,1
244,AH,14
51986,ICMP,1
192,IPv6,10
377,AH,14
3294,TCP,1
682,ICMPv6,13
52879,GRE,1
36106,ICMP,1
544,OSPF,6
3945,ICMPv6,1
3507,AH,1
46286,UDP,1
411,OSPF,8
44512,ICMP,1
677,OSPF,6
16549,AH,1
6571,ICMPv6,1
6133,AH,1
112,AH,12
64849,GRE,1
245,AH,8
195,IPv6,12
65389,ICMP,1
26292,IPv6,1
81,ICMP,16
51743,ICMPv6,1
65466,UDP,1
378,AH,6
19129,AH,1
64307,IPv6,1
61505,UDP,1
25446,OSPF,1
49413,OSPF,1
556,ICMPv6,8
470,GRE,6
423,ICMPv6,15
689,ICMPv6,7
16144,UDP,1
414,OSPF,9
14503,ICMP,1
547,OSPF,10
50366,AH,1
56591,AH,1
16876,ESP,1
490,ESP,13
113,AH,7
246,AH,5
52897,AH,1
194,IPv6,6
80,ICMP,6
21265,IPv6,1
19911,IPv6,1
379,AH,7
471,GRE,13
422,ICMPv6,10
39647,ESP,1
555,ICMPv6,11
688,ICMPv6,12
39058,TCP,1
413,OSPF,4
19077,IPv6,1
546,OSPF,11
679,OSPF,12
83,ICMP,12
197,IPv6,12
114,AH,15
247,AH,9
65335,UDP,1
47761,IPv6,1
24126,ICMPv6,1
29940,AH,1
491,ESP,7
49553,ICMPv6,1
990,UDP,6
15700,ICMP,1
780,ICMP,9
24860,IPv6,1
472,GRE,14
554,ICMPv6,6
421,ICMPv6,6
52810,ICMPv6,1
687,ICMPv6,10
53295,OSPF,1
49195,IPv6,1
49062,IPv6,1
50102,AH,1
416,OSPF,8
549,OSPF,11
38019,IPv6,1
13439,ICMP,1
196,IPv6,11
115,AH,4
248,AH,7
60904,ESP,1
82,ICMP,10
49374,AH,1
991,UDP,10
492,ESP,10
41818,GRE,1
473,GRE,9
420,ICMPv6,8
553,ICMPv6,6
340,GRE,8
686,ICMPv6,11
28610,AH,1
61136,ESP,1
60905,ESP,1
19075,IPv6,1
548,OSPF,4
415,OSPF,18
56829,TCP,1
419,OSPF,11
85,ICMP,9
40,TCP,8
116,AH,16
249,AH,4
870,TCP,4
17920,GRE,1
992,UDP,16
493,ESP,5
199,IPv6,13
360,ESP,13
782,ICMP,12
51568,AH,1
341,GRE,14
474,GRE,7
62333,ESP,1
14986,TCP,1
427,ICMPv6,9
18593,ICMP,1
50540,ICMPv6,1
418,OSPF,19
20100,ESP,1
84,ICMP,9
198,IPv6,3
65336,UDP,1
117,AH,10
30,UDP,8
41,TCP,9
53092,GRE,1
860,UDP,10
871,TCP,5
25680,ICMP,1
361,ESP,8
494,ESP,10
475,GRE,13
12619,IPv6,1
781,ICMP,6
993,UDP,13
342,GRE,10
426,ICMPv6,7
559,ICMPv6,7
417,OSPF,12
22337,IPv6,1
16628,AH,1
59449,UDP,1
61000,ESP,1
33415,ESP,1
31,UDP,11
42,TCP,7
118,AH,6
43894,UDP,1
495,ESP,8
49783,ICMP,1
362,ESP,12
51092,TCP,1
343,GRE,7
476,GRE,5
994,UDP,10
210,GRE,14
901,IPv6,13
872,TCP,18
861,UDP,7
55692,OSPF,1
784,ICMP,16
651,ICMP,11
50052,IPv6,1
51662,GRE,1
425,ICMPv6,11
558,ICMPv6,7
14722,TCP,1
88,ICMP,12
54063,AH,1
65338,UDP,1
43,TCP,9
32,UDP,9
54495,OSPF,1
86,ICMP,9
53090,GRE,1
32667,OSPF,1
363,ESP,6
496,ESP,10
230,ESP,16
783,ICMP,15
52800,OSPF,1
995,UDP,11
344,GRE,11
211,GRE,9
900,IPv6,8
740,TCP,9
873,TCP,10
862,UDP,12
50410,ICMPv6,1
650,ICMP,14
424,ICMPv6,7
119,AH,9
557,ICMPv6,6
1609,UDP,1
87,ICMP,14
477,GRE,14
33,UDP,6
44,TCP,7
33413,ESP,1
7753,ICMP,1
62752,ICMP,1
497,ESP,9
12271,ICMPv6,1
45541,AH,1
364,ESP,9
231,ESP,6
56814,UDP,2
212,GRE,9
996,UDP,11
520,ICMP,6
653,ICMP,10
903,IPv6,9
55405,ICMP,1
741,TCP,11
730,UDP,12
786,ICMP,6
863,UDP,9
874,TCP,11
32183,IPv6,1
345,GRE,13
59616,IPv6,2
478,GRE,7
34,UDP,8
45,TCP,7
42690,UDP,1
365,ESP,11
498,ESP,7
232,ESP,9
42861,IPv6,1
58977,ESP,1
902,IPv6,7
652,ICMP,15
6420,ICMP,1
57934,ICMP,1
61937,IPv6,1
61804,IPv6,1
6686,ICMP,1
40514,AH,1
6898,UDP,1
731,UDP,16
785,ICMP,11
742,TCP,16
875,TCP,19
997,UDP,7
864,UDP,6
479,GRE,12
89,ICMP,10
63195,UDP,1
346,GRE,6
213,GRE,4
35,UDP,9
46,TCP,12
32327,GRE,1
48456,ICMP,1
29023,ICMPv6,1
233,ESP,10
366,ESP,6
100,ESP,9
19889,TCP,1
54548,UDP,1
865,UDP,13
876,TCP,5
31436,ICMP,1
522,ICMP,13
655,ICMP,10
998,UDP,8
499,ESP,10
610,TCP,6
743,TCP,10
905,IPv6,7
732,UDP,7
28567,IPv6,1
788,ICMP,5
62529,ICMPv6,1
347,GRE,9
36,UDP,11
429,ICMPv6,17
47,TCP,12
214,GRE,7
41189,ICMPv6,1
32326,GRE,1
29022,ICMPv6,1
234,ESP,12
32711,UDP,1
101,ESP,12
58846,ESP,1
58258,TCP,1
744,TCP,8
733,UDP,4
877,TCP,11
521,ICMP,9
866,UDP,8
654,ICMP,5
1482,GRE,1
787,ICMP,4
26215,AH,1
999,UDP,8
367,ESP,4
904,IPv6,8
611,TCP,6
600,UDP,11
6135,ESP,1
428,ICMPv6,9
48,TCP,17
37,UDP,8
215,GRE,12
348,GRE,7
59455,TCP,1
10483,IPv6,1
9713,GRE,1
10961,OSPF,1
102,ESP,6
40174,TCP,1
42075,AH,1
745,TCP,12
734,UDP,9
58974,ESP,1
612,TCP,4
601,UDP,6
867,UDP,13
878,TCP,7
58547,IPv6,1
8910,TCP,1
907,IPv6,13
368,ESP,7
235,ESP,13
28089,ICMPv6,1
349,GRE,6
216,GRE,15
524,ICMP,13
59495,ICMP,1
657,ICMP,4
31655,TCP,1
38,UDP,9
49,TCP,8
48408,TCP,1
56998,ICMP,1
57176,UDP,1
32842,UDP,1
64264,UDP,1
63514,GRE,1
613,TCP,7
602,UDP,11
735,UDP,16
746,TCP,10
879,TCP,6
868,UDP,9
523,ICMP,7
906,IPv6,8
369,ESP,9
64397,UDP,1
236,ESP,10
103,ESP,17
789,ICMP,6
217,GRE,7
656,ICMP,12
39,UDP,9
57511,ESP,1
31276,ESP,1
25398,ESP,1
65157,ICMPv6,1
603,UDP,7
736,UDP,10
747,TCP,10
614,TCP,8
23024,ICMP,1
237,ESP,14
104,ESP,10
1,AH,14
24444,TCP,1
29811,AH,1
218,GRE,13
27849,OSPF,1
909,IPv6,7
9600,ESP,1
869,UDP,6
526,ICMP,9
659,ICMP,6
63239,IPv6,1
56813,UDP,1
58376,UDP,1
27072,TCP,1
615,TCP,11
604,UDP,3
238,ESP,6
105,ESP,6
2,AH,10
62205,ESP,1
219,GRE,8
908,IPv6,5
57839,ICMPv6,1
28991,ESP,1
737,UDP,6
748,TCP,5
57645,ESP,1
525,ICMP,4
658,ICMP,14
42112,OSPF,1
54698,TCP,1
29505,IPv6,1
30454,UDP,1
3761,ESP,1
61456,ICMPv6,1
239,ESP,13
106,ESP,7
3,AH,12
528,ICMP,9
59370,ICMP,1
51558,ESP,1
44770,OSPF,1
616,TCP,16
749,TCP,7
738,UDP,10
605,UDP,10
59195,GRE,1
34443,IPv6,1
64084,ICMPv6,1
107,ESP,12
4,AH,8
13381,GRE,1
53527,IPv6,1
57051,UDP,1
62646,OSPF,1
15684,AH,1
606,UDP,9
617,TCP,11
739,UDP,10
527,ICMP,10
2850,ICMP,1
15985,OSPF,1
31151,ESP,1
30596,TCP,1
60732,IPv6,1
12491,ICMP,1
52737,GRE,1
108,ESP,10
5,AH,12
12132,ICMPv6,1
59593,TCP,1
57848,ICMPv6,1
607,UDP,10
618,TCP,13
62785,ICMPv6,1
62163,IPv6,1
60910,AH,1
109,ESP,9
55928,IPv6,1
6,AH,3
1741,TCP,1
7214,AH,1
529,ICMP,9
58907,OSPF,1
619,TCP,9
608,UDP,12
36171,ESP,1
57668,AH,1
7652,ICMPv6,1
9083,ICMPv6,1
60484,ICMP,1
7,AH,5
49469,GRE,1
680,OSPF,15
609,UDP,8
31571,ICMP,1
33793,GRE,1
63363,IPv6,1
7440,GRE,1
40510,AH,1
62032,IPv6,1
8,AH,11
64878,AH,1
47925,ESP,1
55308,OSPF,1
64916,OSPF,1
33567,AH,1
380,AH,7
60127,ICMPv6,1
1197,IPv6,1
8715,OSPF,1
45863,ICMPv6,1
9,AH,8
49220,ESP,1
61458,ICMPv6,1
53224,UDP,1
682,OSPF,10
3870,GRE,1
63988,ICMPv6,1
59266,OSPF,1
56512,ICMPv6,1
18497,ICMPv6,1
381,AH,9
11059,OSPF,1
58868,AH,1
681,OSPF,8
22782,AH,1
55764,TCP,1
41229,UDP,1
382,AH,11
12452,TCP,1
55001,AH,1
1424,ICMPv6,1
560,ICMPv6,11
693,ICMPv6,7
47376,ICMP,1
15427,AH,1
551,OSPF,14
3637,ESP,1
684,OSPF,9
6440,OSPF,1
4790,IPv6,1
52588,IPv6,2
44325,ESP,1
383,AH,7
43769,TCP,1
57665,AH,1
60442,TCP,1
45658,ESP,1
250,AH,4
49693,ICMPv6,1
692,ICMPv6,9
53704,AH,1
683,OSPF,13
550,OSPF,8
35222,TCP,1
52769,AH,1
384,AH,7
45734,ICMPv6,1
50354,ESP,1
54378,ICMPv6,1
57799,AH,1
56775,ICMPv6,1
26651,OSPF,1
57400,AH,1
21754,OSPF,1
52861,GRE,1
51096,TCP,1
251,AH,16
55086,IPv6,1
691,ICMPv6,9
51552,ESP,1
62349,AH,1
420,OSPF,13
553,OSPF,10
50853,UDP,1
2887,ICMPv6,1
686,OSPF,11
3814,OSPF,1
385,AH,4
24081,AH,1
48488,OSPF,1
5110,OSPF,1
21622,OSPF,1
49980,UDP,2
690,ICMPv6,14
252,AH,9
53702,AH,1
685,OSPF,18
13510,UDP,1
552,OSPF,11
53094,GRE,1
59396,OSPF,1
4051,ICMPv6,1
44321,ESP,1
